epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,train_precision_macro,train_recall_macro,train_f1_weighted,train_precision_weighted,train_recall_weighted,val_f1_macro,val_precision_macro,val_recall_macro,val_f1_weighted,val_precision_weighted,val_recall_weighted
11,0.028605446815490723,0.5193699082456918,0.9951464435146443,0.911144578313253,0.9947855983127091,0.9948504971890272,0.9948818843863386,0.9951475007937041,0.995268780498906,0.9951464435146443,0.9022112631244035,0.9104107010287411,0.9144394951744619,0.9034901510805126,0.9200862975712374,0.911144578313253
12,0.026215030219265606,0.5352450992807327,0.994979079497908,0.9126506024096386,0.9943619022952527,0.9946554311810436,0.9942022033892859,0.9949581299721849,0.9950566755420311,0.994979079497908,0.9003668751441581,0.9070571287163713,0.9133259094283595,0.9051772357495249,0.9193938452221585,0.9126506024096386
13,0.018611587281007647,0.5370079422571573,0.9969874476987448,0.9071285140562249,0.9964071822432506,0.9968320129511666,0.9963715664439494,0.9969933282553411,0.9972604122980693,0.9969874476987448,0.8948045705840806,0.9007415066991905,0.910449146250928,0.899615088169305,0.9144442850768151,0.9071285140562249
14,0.016913383316295418,0.5114914163887261,0.9968200836820084,0.9141566265060241,0.9966423133114433,0.996990506400306,0.9966163785484498,0.9967960521298131,0.9969934491357085,0.9968200836820084,0.9021355469573732,0.9074486513239297,0.9180586488492947,0.9063501285639841,0.9202755466309683,0.9141566265060241
15,0.012265902603021725,0.5131012359297419,0.9979916317991632,0.9151606425702812,0.9978555116216813,0.9980242289262334,0.9978633776517963,0.9979838753015994,0.9980905287181437,0.9979916317991632,0.908509851939696,0.914808039028529,0.9204714179658501,0.9079822899100007,0.92133892713712,0.9151606425702812
16,0.011484721395261119,0.5127041845556244,0.9981589958158996,0.9116465863453815,0.9981214890164604,0.9981620211018876,0.9981333378326697,0.9981535047203403,0.998203372638519,0.9981589958158996,0.9029389504333825,0.9099400784812811,0.9164810690423163,0.9050569159755908,0.920325349015108,0.9116465863453815
17,0.011601726679622379,0.538270124410051,0.9971548117154811,0.9126506024096386,0.9971338735647802,0.9971465771298733,0.9972517491170052,0.9971666582457156,0.9972865897468408,0.9971548117154811,0.9015402995915245,0.9068512037331637,0.9142538975501113,0.9050532577641011,0.9173324249378466,0.9126506024096386
18,0.010904401894892609,0.5315557334676804,0.9969874476987448,0.9156626506024096,0.9966122589677096,0.9965946451469836,0.9966587606899411,0.9969993550200937,0.9970447571953849,0.9969874476987448,0.9043940840154648,0.9096298653091526,0.9188938381588715,0.9095310897268729,0.9229728437559763,0.9156626506024096
19,0.00525083047076748,0.5249857310071049,0.9989958158995816,0.9206827309236948,0.9988148748059662,0.9989368587364134,0.9987626825043306,0.9989881746333629,0.9990365840575046,0.9989958158995816,0.9110305495049371,0.9157510517198713,0.9261321455085374,0.9135555653627943,0.9279088576528335,0.9206827309236948
20,0.005879150973204289,0.5284488684082606,0.9988284518828452,0.9151606425702812,0.9987335171633612,0.9987936154417223,0.9987379361544172,0.998825795311151,0.9988619246861924,0.9988284518828452,0.9026620805574035,0.9069943790433768,0.9192650334075724,0.9067306382818431,0.919791069038057,0.9151606425702812
21,0.006609888595517211,0.5429119343858168,0.9986610878661087,0.9161646586345381,0.9987083492304859,0.9987930530246789,0.9987564959168522,0.998667389694074,0.9987748615865771,0.9986610878661087,0.9061992449520289,0.9112136317036094,0.9198218262806236,0.9086995946935705,0.9211241792567093,0.9161646586345381
22,0.004533358557952498,0.5209846814952223,0.999163179916318,0.9156626506024096,0.9987305122494432,0.9989121123864999,0.998626577579807,0.9991497907949791,0.9991760540714515,0.999163179916318,0.9046954592054814,0.9081503871036164,0.9201002227171492,0.9078896031456272,0.9195830942818894,0.9156626506024096
23,0.004343689754917033,0.5351763566933483,0.998326359832636,0.9201807228915663,0.9979614792532386,0.9980326651818857,0.9979769858945806,0.9983166995719297,0.9983654114365412,0.998326359832636,0.9100706395806618,0.9140099692438223,0.923626577579807,0.9132171181116964,0.9248529833620196,0.9201807228915663
24,0.004756009828096653,0.5342997298781652,0.9989958158995816,0.9151606425702812,0.9989361455994654,0.9990242064295517,0.9988864142538976,0.998988897870776,0.9990215967203415,0.9989958158995816,0.9090938015214185,0.9136657700132088,0.9224201930215292,0.9086217163024392,0.9210613014829883,0.9151606425702812
