epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,train_precision_macro,train_recall_macro,train_f1_weighted,train_precision_weighted,train_recall_weighted,val_f1_macro,val_precision_macro,val_recall_macro,val_f1_weighted,val_precision_weighted,val_recall_weighted
39,0.2872458668400711,1.4357671044677136,0.8972568303171242,0.6973864603481624,0.9162618190840173,0.9247280744611764,0.9100069991484687,0.8962176205419423,0.8966474062498252,0.8972568303171242,0.6416260097630583,0.708007959552821,0.6344780973206018,0.6844631967851003,0.7158689104102617,0.6973864603481624
40,0.2749190090608661,1.4941232312156494,0.9013342340820807,0.6885508704061896,0.9188484871207856,0.9251595501726719,0.9145189047593849,0.900370773796423,0.9007383258960141,0.9013342340820807,0.6354259291611183,0.7285631934417544,0.6135475158598899,0.673121213337574,0.7155113254292238,0.6885508704061896
41,0.27656021482503446,1.5190238805420428,0.9009743676354046,0.6853415860735009,0.9190713777050419,0.9270344292622369,0.9138284569175856,0.8998310015874339,0.9003156747318004,0.9009743676354046,0.6273246551447806,0.718324144251908,0.6054605132116645,0.6683058528049575,0.7121588559884574,0.6853415860735009
42,0.27987426204791654,1.487684018640633,0.900286464084809,0.6896649903288201,0.9193888123518421,0.9264104441036173,0.9142847102049484,0.8991251194872366,0.8993223047654438,0.900286464084809,0.6376179295701075,0.707341237804555,0.6255395148721363,0.6789645430069419,0.7119998623770843,0.6896649903288201
43,0.2732036117733963,1.5168888087732246,0.9020416249853845,0.6882197292069633,0.9205113720175492,0.9267083220213647,0.9159738226064149,0.9009021197147132,0.9010853086853164,0.9020416249853845,0.632141377817994,0.7222414222216775,0.6075514577696015,0.6734425262612294,0.7131750756583694,0.6882197292069633
44,0.2650297267946737,1.510644443781979,0.9047997349720032,0.6856139264990329,0.9228133905683453,0.9309660057051706,0.9175814653874778,0.9036128702971932,0.9040126291619667,0.9047997349720032,0.6334601436546898,0.7206894929781869,0.6113128723066299,0.6717180780197191,0.7124185007271405,0.6856139264990329
45,0.26281584174080125,1.5535863781549843,0.9064840918244059,0.6861802707930368,0.9237281860869945,0.9299842446734592,0.9193141906993277,0.9055478639326023,0.9059249544825269,0.9064840918244059,0.6245818960163414,0.7221665830443131,0.5966609333973358,0.6711818986896816,0.7135505717616492,0.6861802707930368
46,0.2664682954429941,1.4948347498135395,0.9050277369986879,0.6918282398452611,0.922299833754499,0.9297837805125577,0.9172104429175159,0.9041445403607274,0.9047463791286033,0.9050277369986879,0.6375699124481079,0.7039608985361987,0.6265551085729651,0.6801243156421011,0.7126778231723814,0.6918282398452611
47,0.2608519152565872,1.4997330171516143,0.907249944785834,0.6961887814313347,0.9244096430076945,0.9300348853882268,0.920787537345689,0.9062739622293773,0.9065475272358634,0.907249944785834,0.6330881076533476,0.7185425968009879,0.6128202230926094,0.6805852866612533,0.716263083552385,0.6961887814313347
48,0.25177514666926126,1.543080457721848,0.9102406038481026,0.6878823984526112,0.9270229618892921,0.9337161624425898,0.9223960968498345,0.9093249949594151,0.9096659167384707,0.9102406038481026,0.6274112678417634,0.7108585252532544,0.6091611270162691,0.6733119392204792,0.7106689542876057,0.6878823984526112
49,0.2562024176180682,1.5301435711872147,0.9069680277499903,0.6933261121856866,0.9253047779579371,0.9315089831281526,0.9216404515886134,0.9057847046171126,0.9060918818067537,0.9069680277499903,0.6377004008591811,0.71228886782648,0.6216979593176215,0.6808115044934268,0.714651401626464,0.6933261121856866
50,0.24723546092096346,1.5381900919489113,0.9105887778831538,0.6921284332688588,0.9268665125733555,0.9332447092832445,0.922941758540065,0.909658666775219,0.9101473589133783,0.9105887778831538,0.6307338667357857,0.708079159598266,0.6139360926073794,0.6771190283622673,0.7123146844632452,0.6921284332688588
51,0.24692712598367927,1.5660856380520096,0.9119470463669079,0.6891976789168278,0.927937247783582,0.9356123675835584,0.922857763676347,0.9109692028679319,0.9113735566639071,0.9119470463669079,0.6368255464084713,0.7230739579658902,0.6133259082277425,0.6766345219410826,0.7156650842502609,0.6891976789168278
52,0.24457359619578473,1.5543934279177563,0.9122815792550635,0.6935056092843327,0.928119474308084,0.9341503646779539,0.9239155744680044,0.9112760915404473,0.9115686447250113,0.9122815792550635,0.6348141531985665,0.7142000815409248,0.6191324687432774,0.6809248652104205,0.7193711008586352,0.6935056092843327
53,0.24471093469546565,1.5965670663190175,0.9130857573434841,0.6886003868471954,0.9303480827520175,0.9355094112119805,0.9270383634505427,0.9121980668907396,0.9124760135604589,0.9130857573434841,0.6298245714816597,0.7159875334756324,0.6073273942030842,0.6748072570458744,0.7110938840984935,0.6886003868471954
54,0.24479131739157134,1.6237900975238846,0.912833720915126,0.6849702127659575,0.9292897651298465,0.9353561132028572,0.9250681725435228,0.9119262578847368,0.9122057437193881,0.912833720915126,0.6234800996916172,0.7202086590802868,0.5975515605119117,0.6680053547940631,0.711123440433291,0.6849702127659575
