epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,train_precision_macro,train_recall_macro,train_f1_weighted,train_precision_weighted,train_recall_weighted,val_f1_macro,val_precision_macro,val_recall_macro,val_f1_weighted,val_precision_weighted,val_recall_weighted
1,1.7096242111967703,0.9607206302827566,0.14800270660756956,0.37586053154589627,0.13628466227971134,0.24836535483003427,0.10603830890786582,0.18371646936368494,0.29537571886763847,0.14800270660756956,0.3452288707669283,0.6178306436025284,0.31782581109693536,0.4081708159148526,0.6977923316946787,0.37586053154589627
2,0.7932139261536917,0.7198225810059936,0.4593356937691094,0.5087143380008528,0.4948655645888458,0.6835649618526879,0.4138523732657501,0.538121318979477,0.7060505906298938,0.4593356937691094,0.45061876932441347,0.6712452558039219,0.40700104067183424,0.5563201522078962,0.8005411356053316,0.5087143380008528
3,0.6240647226625521,0.6779418133770043,0.5617641206371299,0.5991155125491382,0.6205117712600962,0.7979859457249556,0.5340107789045732,0.6460352800796338,0.8138315086916162,0.5617641206371299,0.5593832445439796,0.7440277821797624,0.5228187221065361,0.6377167604693773,0.826530208506915,0.5991155125491382
4,0.5547517282778018,0.6517889056687034,0.6075805442120487,0.577917556050078,0.67058251879332,0.840850724830627,0.5850102652115926,0.6912467045910087,0.8535020456474657,0.6075805442120487,0.5763350108633386,0.7913558186732521,0.5333345444153033,0.6229214398674302,0.846274972133707,0.577917556050078
5,0.5047949518373495,0.6992044554759198,0.6346941381805798,0.6005291902710403,0.6922555936151296,0.8561004529304098,0.6076698652550242,0.7179135432519557,0.8750582344092295,0.6346941381805798,0.5362083818299851,0.7071295376864044,0.5003858466823702,0.6418051767215743,0.8413824581821661,0.6005291902710403
6,0.48795035102230827,0.6090688973278118,0.6472764927620754,0.5886152833123304,0.7157792500178729,0.8742888441503174,0.631924536136539,0.7301881130592641,0.8846855845915554,0.6472764927620754,0.5846380909311978,0.7908468539947617,0.5332944973347524,0.644354483657877,0.8536388554563605,0.5886152833123304
7,0.46687925314814077,0.6355509462576251,0.6612739292313515,0.5556356227952689,0.6676796397974314,0.8110297792409683,0.5919398787250052,0.7426213148510855,0.8937445822808193,0.6612739292313515,0.5272522323829623,0.7181233830051094,0.47865828303987185,0.61555839558683,0.8459345117437183,0.5556356227952689
8,0.45288990122455564,0.6174001932168659,0.6704672372309126,0.5940089276947362,0.7410967735649536,0.8948804237260067,0.6596579900218985,0.7505743714109233,0.9001616774656419,0.6704672372309126,0.547562881690142,0.7191133369545358,0.5027273179630037,0.6497544063073988,0.8540254446016304,0.5940089276947362
9,0.4478207728835275,0.6154269264383149,0.6739782513230073,0.5633676887788978,0.7441503762389698,0.8983885258404328,0.6620064297201214,0.7553264790400643,0.9057400227182034,0.6739782513230073,0.5401116916341487,0.7300061133752201,0.487536301154335,0.6297897535567338,0.854733366922,0.5633676887788978
10,0.44067189061572826,0.615451872144576,0.6817192299924529,0.6210410021831004,0.686431737435893,0.8255713776319188,0.6124633262468474,0.7610941238416287,0.9083270569417075,0.6817192299924529,0.6159650192868894,0.7870472419950647,0.5771894947389495,0.6653570892876369,0.8486782978406461,0.6210410021831004
11,0.42772687615461347,0.5934496386742923,0.6855703977184516,0.6006204600484262,0.7555091406206309,0.906168948000088,0.6743561187326866,0.7660683285609946,0.9138673081284943,0.6855703977184516,0.6088479212758475,0.7961479728829233,0.5577369032361071,0.6566746325546815,0.8503110670378572,0.6006204600484262
12,0.4230968144910155,0.6444192323234654,0.6879695250087206,0.6420907071287159,0.7487647866047389,0.8959526443339371,0.6697571762337285,0.7671436330331487,0.9129255663682477,0.6879695250087206,0.6292799035860923,0.7902483612542519,0.5978786857396906,0.6785122391060402,0.8432825642511738,0.6420907071287159
13,0.415939788329865,0.6319644638470849,0.6938387384808259,0.555679940093717,0.7630117437221892,0.9121827793138311,0.6841921856560385,0.7720203781686519,0.9174507328963376,0.6938387384808259,0.5855161039878111,0.8155638406750192,0.5252864812510931,0.620420135296979,0.8617507366426522,0.555679940093717
14,0.4084425806193708,0.593770678614928,0.6963110699811724,0.5889013652122298,0.7611691784133635,0.906554955029702,0.6818310135436197,0.775157953056558,0.9187175271110358,0.6963110699811724,0.6049915582160423,0.7916652095272062,0.5524077132840032,0.6514226731907451,0.864566413914112,0.5889013652122298
15,0.4032092384102295,0.6364060483847331,0.7000809439274505,0.5806423538849242,0.7673089293683184,0.9126488630114774,0.687544155624587,0.7790207989935792,0.9203062948852925,0.7000809439274505,0.5898346399493503,0.7812605724198114,0.5426344928413064,0.6331905909289353,0.843214431968654,0.5806423538849242
16,0.40299879686083934,0.5889597094845157,0.7022881590430173,0.5996504488554469,0.7692036024268711,0.9137721980574294,0.6905256343319802,0.7806759755244179,0.9224410753478388,0.7022881590430173,0.6072422009923859,0.798054819534638,0.5547916761878483,0.6567843676836458,0.8682711249145073,0.5996504488554469
17,0.4077503243659189,0.5805969185402469,0.6974128820572637,0.6085933368588049,0.7669560117274727,0.9148477000252268,0.6879990008234613,0.7758535935057859,0.9216723590809927,0.6974128820572637,0.5695674301631707,0.7423594892288704,0.5229702960748576,0.6651559918417397,0.8591050446426532,0.6085933368588049
