epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,train_precision_macro,train_recall_macro,train_f1_weighted,train_precision_weighted,train_recall_weighted,val_f1_macro,val_precision_macro,val_recall_macro,val_f1_weighted,val_precision_weighted,val_recall_weighted
1,4.495813220180072,3.667724201478154,0.3801128459303642,0.37859961315280466,0.01255908526145892,0.06847659970201028,0.008900493499838655,0.22654169238898872,0.22364477722277665,0.3801128459303642,0.06953715524404146,0.2079574070723008,0.061441330991668514,0.24172514415408017,0.30270572198054085,0.37859961315280466
2,2.6886995880597397,2.311777446643416,0.4796824860665428,0.5104371373307544,0.1926070157175256,0.398123622314896,0.15577949794397516,0.3927919390624041,0.4591027182889245,0.4796824860665428,0.3315225155586491,0.5371319750350602,0.29937935715596725,0.4439794615053496,0.547227684830681,0.5104371373307544
3,1.7220069142832513,1.8051493153514633,0.5978382030062489,0.5666042553191489,0.4485361373387681,0.6159581529604404,0.3906972666832506,0.563626375653161,0.6035829364556319,0.5978382030062489,0.4471003289692798,0.6524762702005359,0.40289174765485436,0.5252570412537508,0.6297342333887616,0.5666042553191489
4,1.3014916133624939,1.5534048935016953,0.6628830888753199,0.6183303675048356,0.5889767432101635,0.6997408155087552,0.535586167521649,0.6462072619193318,0.6686176497413,0.6628830888753199,0.5281853997671215,0.6853055879693138,0.4953756046512905,0.5912851284599557,0.6633342129330713,0.6183303675048356
5,1.0625044303189652,1.4108353666512363,0.7089570368830629,0.6422437137330754,0.6730292651229332,0.7558162587224188,0.6261250061127618,0.6995142151755506,0.7144558572503924,0.7089570368830629,0.5755815240811973,0.6874589439564067,0.5522533670247223,0.6216836477043948,0.6738713943306576,0.6422437137330754
6,0.9159004727413443,1.3658826616873223,0.7367239161784003,0.6477709864603481,0.7183428345097257,0.7800510261951743,0.6800402649096784,0.7299146892901113,0.7400120350267732,0.7367239161784003,0.5703727673149819,0.7101619266470037,0.5373634953152883,0.6229771404345696,0.6889473210781668,0.6477709864603481
7,0.8263184170940286,1.3394640619496265,0.756122276642459,0.6492533849129594,0.7473960746681809,0.7987388711309634,0.7151314695394407,0.7505543099564314,0.7584835702756544,0.756122276642459,0.5792753085161834,0.719332200836874,0.5424095829835376,0.626722482240136,0.6938887215976971,0.6492533849129594
8,0.7483353968759644,1.2741762981357345,0.7725741493770543,0.6757818181818182,0.7740602977348966,0.818198395493288,0.7449160557474092,0.7681793008018375,0.7742115118891909,0.7725741493770543,0.6132655517426502,0.6983779737224282,0.6034315429239995,0.6593114307673309,0.6993833267863864,0.6757818181818182
9,0.6953029956958249,1.2670439722308193,0.7872403310251647,0.6733214700193424,0.79179096403565,0.8306880200301653,0.7660997414765695,0.7830870076991038,0.7880342603503063,0.7872403310251647,0.6200198393408884,0.7046309763804033,0.6062077715206987,0.6591344235896212,0.7021386057464775,0.6733214700193424
10,0.6420854717572956,1.253294332199786,0.7983299338729165,0.6749709864603481,0.8080508398050422,0.8391629919173198,0.7865436032068762,0.7951049275462173,0.7988380190245711,0.7983299338729165,0.6101113301994338,0.7301397593122485,0.576630779531118,0.6567569606292613,0.7098956610388003,0.6749709864603481
11,0.5984888814249882,1.2321026422173145,0.8090564223818741,0.6848742746615087,0.8202217726331454,0.8491640496998984,0.8001348194179528,0.8058998449717691,0.8091784342136578,0.8090564223818741,0.6259311673905321,0.7221742304838125,0.6050502170340847,0.6688096962582767,0.7119762327151288,0.6848742746615087
12,0.564509223916895,1.2428319141807327,0.816113442375898,0.6815659574468085,0.8285140742074902,0.8542117398029319,0.8105136276696735,0.8130395924115754,0.8160003791856996,0.816113442375898,0.6395544220388023,0.7041623256800282,0.6356887291787733,0.6756936435604022,0.7096620229619615,0.6815659574468085
13,0.5383522188535644,1.2737950560558273,0.8240123160069115,0.6782916827852998,0.8392009210267114,0.8641853017850457,0.8211587673669646,0.8212498209273079,0.8234003623187006,0.8240123160069115,0.6170062913431537,0.7164655591649277,0.5896733777413715,0.6612070191284578,0.7089577076158526,0.6782916827852998
14,0.5155893457958589,1.2625644268041634,0.8299104880932275,0.6871953578336557,0.847065132632093,0.8686768867117486,0.831801489739145,0.8274299217698959,0.8296712985662568,0.8299104880932275,0.6309139316418395,0.721719351196704,0.612496073878074,0.6724997012580444,0.713818960094628,0.6871953578336557
15,0.4937786156306638,1.274139375571745,0.8363328699673912,0.6826460348162476,0.8541074325910578,0.8731604493670294,0.8403930377736362,0.8338504555677938,0.8355172613192938,0.8363328699673912,0.6216744108971236,0.7260243895208127,0.5960403596515387,0.6668325317363919,0.7141737760161667,0.6826460348162476
16,0.47264704583637196,1.2669708082474858,0.8415119587387785,0.6862112185686654,0.8597591234940161,0.8791830193156236,0.8454456613641055,0.8392400762613662,0.8409832199675216,0.8415119587387785,0.6333602186336023,0.7204087721911573,0.6160360762803113,0.6705639320792964,0.7149854618021032,0.6862112185686654
17,0.45059204600931174,1.2733223768601936,0.8482825146479934,0.688563249516441,0.8678020243856592,0.8836916549338785,0.8573286824251183,0.8460401045622227,0.8475417484887529,0.8482825146479934,0.6264944442671933,0.7233503099704083,0.6049610207018173,0.6721940272879148,0.7155809066737294,0.688563249516441
18,0.43915630401619,1.2773893705333572,0.8511107791043613,0.6893183752417795,0.8686535970926612,0.8854126236577575,0.8568474851580106,0.8492950971481482,0.8507591971739565,0.8511107791043613,0.6349087189435181,0.7230463939553411,0.6169418571111724,0.6749319647922841,0.7167514567959282,0.6893183752417795
19,0.4292581988643385,1.250829004020576,0.8553317397009341,0.6925895551257253,0.8746075997278965,0.8899175573548344,0.8635054684245322,0.8533001721861556,0.8545717872319065,0.8553317397009341,0.6358211230067132,0.7091286476879872,0.6255818278426579,0.6818869790807701,0.7165904663764038,0.6925895551257253
20,0.41497008362660137,1.312336314873523,0.8568809842412275,0.6861926499032882,0.8771498255058615,0.89129009040294,0.867091851278365,0.8551789799092537,0.8561787619210882,0.8568809842412275,0.6247235544118366,0.7297952621453072,0.5979513189798192,0.6689461595899046,0.7187955661887854,0.6861926499032882
21,0.40242547635738074,1.3454169695635876,0.8603003650630741,0.6823025145067698,0.8823141705397612,0.8953350490877995,0.8728717202602465,0.8584901875630584,0.8596040391094453,0.8603003650630741,0.6228096360640463,0.7322114485579092,0.5928937548898828,0.6620056411236394,0.715678574923844,0.6823025145067698
